"1.      What do you think are barriers to getting ahead and becoming financially stable?  For each of the  following 27 options listed, please mark (x) if you think it is a “Big Barrier,” “Less of a Barrier” or “Not a Barrier” in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.      Our state is currently in an economic and health crisis. What type of PROGRAMS do you think are most needed to respond? (Pick your top three Priorities in the TOP column, add your next three priorities in the NEXT column)",,,,,,,,,,,,,,,,,,,,Any other program needed that would best help families become self-sufficient? (fill in),"a.      How familiar are you with the programs that are offered by EightCAP, Inc.?",,a.      Which response best describes how you see EightCAP’s current role in our community? (Please pick one.),a.      How can EightCAP best serve in the future? (Pick all the options that you think apply.),,,,,, Which county do you live in?,b. What best describes your relationship with EightCAP?,Have you used any of the following services from EightCAP in the last three years?,,,,,,,,,,,Have you experienced any of the following in the past year?,,,,,,,,,,,,,,,,What best describes your work status? (Check all that apply),What Counties do you work in? Check all that apply.,,,,,Do you have health insurance?,What best describes your Race/Ethnicity?,Gender?,Age,Marital Status,Schooling – last grade/degree completed?,Military Status?,Your current housing situtation?,"What is the monthly cost of housing for you- (include estimated cost of utilities, insurance in amount?)",How many people (adults and children) in your household?,What is your total Household income range?,Do you have a computer at home?,Do you have a Smart phone?,Do you have internet access?,Is there anything else about your circumstances you would like to share?,Is there anything else about the community's changing needs you would like to add?
Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,,,,,,Next Priority,Top Priority,,,,Next Priority,,,,,,,Top Priority,Top Priority,Next Priority,na,Not familiar with most EightCAP programs,,EightCAP’s services are vital for a strong community,,,,,Partner with other organizations and agencies in the community,,Montcalm,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,"g.	Household member lost job/laid off from work",,,,,,,,,,"5.	Government (including schools) employee",Gratiot,,,Montcalm,Other,Yes,White or Caucasian,Female,24-44 years,Married,Have College Degree,N/A,Own/buying home,2800,Household of 3,"$75,001-$100,000",No,Yes,No,"availability of reliable internet is an issue,  using verizon cell service as a hotspot and have poor service. We do not live in the boonies either",more emphasis on getting outside and being active.
Don't know,Don't know,Less of a Barrier,Big Barrier,Don't know,Don't know,Big Barrier,Big Barrier,Big Barrier,Don't know,Big Barrier,Don't know,Don't know,Less of a Barrier,Less of a Barrier,Don't know,Big Barrier,Don't know,Less of a Barrier,Don't know,Big Barrier,Big Barrier,Big Barrier,Don't know,Less of a Barrier,Less of a Barrier,Big Barrier,Next Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,na,Very familiar,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,"f.	Did you or family member cut or skip a meal because there was not enough money for food",,"h.	You or family member incarcerated (jail or prison) in past 3 years",,,,,,,,,"6.	Non-profit (including religious org.) employee",Gratiot,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Never Married,Have College Degree,N/A,Renting home or apartment,1500,Household of 2,"$25,001 – 45,000",No,Yes,Yes,na,na
Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Next Priority,Not Applicable,,,,,Next Priority,,Top Priority,Next Priority,Top Priority,,,Not Applicable,,Top Priority,Not Applicable,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,"e.	Used a food bank or food pantry",,"g.	Household member lost job/laid off from work",,i.   Didn’t go to the doctor because of the cost,j. Didn’t get a prescription filled because of the cost,,,,,,p. Missed a car payment/ insurance payment,"6.	Non-profit (including religious org.) employee",Gratiot,,Isabella,,Other,Yes,Hispanic or Latino,Female,55-69 years,Married,Have Masters or other advanced degree,N/A,Renting home or apartment,2000,Household of 2,"Under $6,000",Yes,Yes,Yes,,We lack affordable housing for families.
Big Barrier,Not a Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Big Barrier,Big Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Top Priority,Top Priority,Top Priority,Next Priority,Not Applicable,Next Priority,Top Priority,Next Priority,Next Priority,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),,,,,,Ionia,Client (in past or currently),,Head Start,Early Head Start,,,,,,,,,,,,,,,,,,,,l. Missed work because child care plans fell through,,,,,"1.	Unemployed, and looking",,Ionia,,,,Yes,White or Caucasian,Female,24-44 years,Never Married,High School or GED diploma,N/A,Doubled up with family or friends temporarily,0,Household of 5,"Under $6,000",Yes,Yes,Yes,No,No
Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Less of a Barrier,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Next Priority,,Very familiar,,EightCAP’s services are helpful but not vital for a strong community,,Improve access to and/or quality of current programs,,,,,Ionia,Client (in past or currently),,Head Start,Early Head Start,,,,,,,,,,,,,,,,,i.   Didn’t go to the doctor because of the cost,,,,,,,,"6.	Non-profit (including religious org.) employee",,Ionia,,,,No,White or Caucasian,Female,24-44 years,Married,High School or GED diploma,N/A,Own/buying home,500,Household of 3,"$12,001 – 25,000",No,Yes,Yes,,
Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Don't know,Less of a Barrier,Don't know,,Less of a Barrier,Less of a Barrier,Don't know,Big Barrier,,,Next Priority,,,,,Top Priority,,Top Priority,Top Priority,,Next Priority,,,,,Next Priority,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,,Partner with other organizations and agencies in the community,,Montcalm,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.	Retired",,,Isabella,,,Yes,White or Caucasian,Male,70+ years old,Married,Have Masters or other advanced degree,N/A,Own/buying home,,Household of 2,,Yes,Yes,Yes,"No, but thanks for a good survey. Hope and trust you get a good response.",
Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Top Priority,Next Priority,Next Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Married,Have Associates degree,N/A,Own/buying home,Not sure,Household of 4,"Over $100,000",Yes,Yes,Yes,,
Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Don't know,Don't know,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Don't know,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,,Very familiar,,EightCAP’s services are helpful but not vital for a strong community,Expand the availability of services in current programs (serve more customers),,Start new programs to met new needs in the community,,Partner with other organizations and agencies in the community,,Gratiot,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.	Government (including schools) employee",Gratiot,,Isabella,,,Yes,White or Caucasian,Female,24-44 years,Married,Have College Degree,N/A,Own/buying home,1750,Household of 3,"$75,001-$100,000",Yes,Yes,Yes,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are helpful but not vital for a strong community,,,,,Partner with other organizations and agencies in the community,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.	Retired",,,Isabella,,,Yes,White or Caucasian,Female,55-69 years,Married,Have College Degree,N/A,Own/buying home,1000,Household of 2,"Over $100,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Top Priority,Next Priority,,,Top Priority,,,,,Top Priority,,,Next Priority,Next Priority,,,,,,,,Not familiar with most EightCAP programs,,EightCAP’s services are helpful but not vital for a strong community,,,,,Partner with other organizations and agencies in the community,,Isabella,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Next Priority,Top Priority,Top Priority,Top Priority,Top Priority,Next Priority,Next Priority,Top Priority,Top Priority,Next Priority,Top Priority,Next Priority,Next Priority,Top Priority,Next Priority,Emergency Transportation,Somewhat familiar with EightCAP programs,,,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,Start new programs to met new needs in the community,Advocate for low income residents in the community,Partner with other organizations and agencies in the community,,Gratiot,Work for agency/organization that partners with EightCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",Gratiot,Ionia,Isabella,Montcalm,,Yes,Multi-racial,Female,55-69 years,Married,Have Associates degree,N/A,Own/buying home,,Household of 5,"$25,001 – 45,000",Yes,Yes,Yes,I am not a homeowner I am a pastor the home is owned by The Salvation Army.  My family size is temporary as my daughter and her kids are sheltering with us in place.  Our income is a stipend as we do have our home and vehicle provided.,Just a broader sense of collectiveness in service. We dont know what the future will bring so we need to be aware of the changing demographics and family/individual needs.
Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Big Barrier,,Top Priority,,,Next Priority,,Next Priority,,,Top Priority,,,Top Priority,,,Next Priority,,,,,MENTORING FOR YOUNG ADULTS FOR LIFE PLANNING/CAREER PLANNING/SELF-ESTEEM/WORTH,Not familiar with most EightCAP programs,,EightCAP’s services are vital for a strong community,,,,Advocate for low income residents in the community,,,Isabella,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.	Self-employed",,,Isabella,,,Yes,White or Caucasian,Female,55-69 years,Married,Have Masters or other advanced degree,N/A,Own/buying home,1000,Household of 2,"Over $100,000",Yes,Yes,Yes,,
Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Big Barrier,Big Barrier,Less of a Barrier,Less of a Barrier,Big Barrier,Not a Barrier,Big Barrier,Less of a Barrier,Not a Barrier,Big Barrier,Big Barrier,Big Barrier,Don't know,Less of a Barrier,Don't know,Less of a Barrier,Less of a Barrier,Less of a Barrier,Less of a Barrier,Don't know,,Top Priority,,,Next Priority,,Top Priority,,Next Priority,,Top Priority,,,Next Priority,,,,,,,,Somewhat familiar with EightCAP programs,,EightCAP’s services are vital for a strong community,Expand the availability of services in current programs (serve more customers),Improve access to and/or quality of current programs,,,Partner with other organizations and agencies in the community,,Montcalm,Community member,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.	Non-profit (including religious org.) employee",,,,Montcalm,,Yes,White or Caucasian,Female,55-69 years,Widowed,Have Masters or other advanced degree,N/A,Own/buying home,,Household of 1,"$75,001-$100,000",Yes,Yes,Yes,,
